"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0013,0.98238,0.0024695,1,0.0537,-0.1963,1,0
1.0012,0.98236,0.0024934,1,0.05385,-0.19615,1,0
1.0011,0.98235,0.0025173,1,0.054,-0.196,1,0
1.0011,0.98233,0.0025412,1,0.05415,-0.19585,1,0
1.001,0.98232,0.0025652,1,0.0543,-0.1957,1,0
1.0009,0.98231,0.0025891,1,0.05445,-0.19555,1,0
1.0008,0.98229,0.002613,1,0.0546,-0.1954,1,0
1.0007,0.98228,0.0026369,1,0.05475,-0.19525,1,0
1.0007,0.98226,0.0026608,1,0.0549,-0.1951,1,0
1.0006,0.98225,0.0026847,1,0.05505,-0.19495,1,0
1.0005,0.98224,0.0027087,1,0.0552,-0.1948,1,0
1.0004,0.98222,0.0027326,1,0.05535,-0.19465,1,0
1.0003,0.98221,0.0027565,1,0.0555,-0.1945,1,0
1.0003,0.98219,0.0027804,1,0.05565,-0.19435,1,0
1.0002,0.98218,0.0028043,1,0.0558,-0.1942,1,0
1.0001,0.98217,0.0028283,1,0.05595,-0.19405,1,0
1,0.98215,0.0028522,1,0.0561,-0.1939,1,0
0.99993,0.98214,0.0028761,1,0.05625,-0.19375,1,0
0.99985,0.98212,0.0029,1,0.0564,-0.1936,1,0
0.99976,0.98211,0.0029239,1,0.05655,-0.19345,1,0
0.99968,0.98209,0.0029478,1,0.0567,-0.1933,1,0
0.9996,0.98208,0.0029718,1,0.05685,-0.19315,1,0
0.99952,0.98207,0.0029957,1,0.057,-0.193,1,0
0.99944,0.98205,0.0030196,1,0.05715,-0.19285,1,0
0.99936,0.98204,0.0030435,1,0.0573,-0.1927,1,0
0.99928,0.98202,0.0030674,1,0.05745,-0.19255,1,0
0.9992,0.98201,0.0030913,1,0.0576,-0.1924,1,0
0.99911,0.982,0.0031153,1,0.05775,-0.19225,1,0
0.99903,0.98198,0.0031392,1,0.0579,-0.1921,1,0
0.99895,0.98197,0.0031631,1,0.05805,-0.19195,1,0
0.99887,0.98195,0.003187,1,0.0582,-0.1918,1,0
0.99879,0.98194,0.0032109,1,0.05835,-0.19165,1,0
0.99871,0.98193,0.0032348,1,0.0585,-0.1915,1,0
0.99863,0.98191,0.0032588,1,0.05865,-0.19135,1,0
0.99855,0.9819,0.0032827,1,0.0588,-0.1912,1,0
0.99846,0.98188,0.0033066,1,0.05895,-0.19105,1,0
0.99838,0.98187,0.0033305,1,0.0591,-0.1909,1,0
0.9983,0.98185,0.0033544,1,0.05925,-0.19075,1,0
0.99822,0.98184,0.0033783,1,0.0594,-0.1906,1,0
0.99814,0.98183,0.0034023,1,0.05955,-0.19045,1,0
0.99806,0.98181,0.0034262,1,0.0597,-0.1903,1,0
0.99798,0.9818,0.0034501,1,0.05985,-0.19015,1,0
0.9979,0.98178,0.003474,1,0.06,-0.19,1,0
0.99782,0.98177,0.0034979,1,0.06015,-0.18985,1,0
0.99773,0.98176,0.0035218,1,0.0603,-0.1897,1,0
0.99765,0.98174,0.0035458,1,0.06045,-0.18955,1,0
0.99757,0.98173,0.0035697,1,0.0606,-0.1894,1,0
0.99749,0.98171,0.0035936,1,0.06075,-0.18925,1,0
0.99741,0.9817,0.0036175,1,0.0609,-0.1891,1,0
0.99733,0.98169,0.0036414,1,0.06105,-0.18895,1,0
0.99725,0.98167,0.0036653,1,0.0612,-0.1888,1,0
0.99717,0.98166,0.0036893,1,0.06135,-0.18865,1,0
0.99708,0.98164,0.0037132,1,0.0615,-0.1885,1,0
